cos_heading,sin_heading,cos_goal_dir,sin_goal_dir,local_obstacle_density,teammate_distance_norm,target_dx,target_dy
-0.5735764363510462,0.8191520442889917,-0.1643989873053573,0.9863939238321437,0.0,0.7280109889280518,-1.0,1.0
0.9396926207859084,0.3420201433256687,0.7682212795973759,-0.6401843996644799,0.0,0.7280109889280518,0.0,0.0
-0.7071067811865475,0.7071067811865476,0.0,1.0,0.0,0.854400374531753,0.0,0.0
0.9659258262890683,-0.2588190451025207,0.7682212795973759,-0.6401843996644799,0.0,0.854400374531753,0.0,0.0
-0.1736481776669303,0.984807753012208,0.0,1.0,0.0,0.854400374531753,0.0,1.0
0.7071067811865474,-0.7071067811865477,0.7682212795973759,-0.6401843996644799,0.0,0.854400374531753,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,0.894427190999916,0.0,0.0
0.7071067811865474,-0.7071067811865477,0.7682212795973759,-0.6401843996644799,0.0,0.894427190999916,1.0,-1.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7071067811865474,-0.7071067811865477,0.7808688094430304,-0.6246950475544243,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.984807753012208,-0.1736481776669304,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
0.573576436351046,0.8191520442889918,0.0,1.0,0.0,1.0,0.0,0.0
0.9063077870366499,0.42261826174069944,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
0.9396926207859084,0.3420201433256687,0.0,1.0,0.0,1.0,0.0,0.0
0.5000000000000001,0.8660254037844386,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,1.0
0.9659258262890683,-0.2588190451025207,0.0,1.0,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
0.6427876096865393,-0.7660444431189781,0.0,1.0,0.0,1.0,0.0,0.0
0.573576436351046,0.8191520442889918,0.7071067811865475,0.7071067811865475,0.0,1.0,1.0,1.0
0.08715574274765789,-0.9961946980917455,0.0,1.0,0.0,1.0,0.0,-1.0
0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,1.0
-1.8369701987210297e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
-0.5735764363510464,-0.8191520442889916,0.0,1.0,0.0,1.0,0.0,0.0
0.984807753012208,0.17364817766693033,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
-0.9396926207859084,-0.34202014332566866,0.0,1.0,0.0,1.0,0.0,0.0
0.90630778703665,-0.4226182617406992,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
-0.9659258262890682,0.258819045102521,0.0,1.0,0.0,1.0,0.0,0.0
0.5000000000000001,-0.8660254037844386,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
-0.6427876096865394,0.766044443118978,0.0,1.0,0.0,1.0,0.0,0.0
